Request id,Pickup point,Status,Request timestamp,Request Date,Request hour,Time Slot,Drop timestamp
3001,City,Cancelled,13-07-2016 07:15,13-07-2016,7,Early Morning,NA
3149,City,Cancelled,13-07-2016 08:55,13-07-2016,8,Morning,NA
4496,City,Cancelled,14-07-2016 09:02,14-07-2016,9,Morning,NA
1591,City,Cancelled,12-07-2016 06:28,12-07-2016,6,Early Morning,NA
1876,City,Cancelled,12-07-2016 10:01,12-07-2016,10,Morning,NA
4169,City,Cancelled,14-07-2016 05:12,14-07-2016,5,Early Morning,NA
4512,City,Cancelled,14-07-2016 09:15,14-07-2016,9,Morning,NA
2895,City,Cancelled,13-07-2016 06:02,13-07-2016,6,Early Morning,NA
4330,City,Cancelled,14-07-2016 07:13,14-07-2016,7,Early Morning,NA
4801,City,Cancelled,14-07-2016 16:59,14-07-2016,16,Evening,NA
5787,City,Cancelled,15-07-2016 08:30,15-07-2016,8,Morning,NA
743,City,Cancelled,11-07-2016 15:37,11-07-2016,15,Afternoon,NA
3704,Airport,Cancelled,13-07-2016 19:47,13-07-2016,19,Evening,NA
485,City,Cancelled,11-07-2016 09:33,11-07-2016,9,Morning,NA
647,City,Cancelled,11-07-2016 12:37,11-07-2016,12,Afternoon,NA
1858,City,Cancelled,12-07-2016 09:54,12-07-2016,9,Morning,NA
4755,City,Cancelled,14-07-2016 15:17,14-07-2016,15,Afternoon,NA
5769,City,Cancelled,15-07-2016 08:21,15-07-2016,8,Morning,NA
2988,City,Cancelled,13-07-2016 07:09,13-07-2016,7,Early Morning,NA
553,City,Cancelled,11-07-2016 10:09,11-07-2016,10,Morning,NA
676,City,Cancelled,11-07-2016 13:23,11-07-2016,13,Afternoon,NA
1516,City,Cancelled,12-07-2016 05:44,12-07-2016,5,Early Morning,NA
1763,City,Cancelled,12-07-2016 08:51,12-07-2016,8,Morning,NA
4144,City,Cancelled,14-07-2016 04:50,14-07-2016,4,Early Morning,NA
6541,Airport,Cancelled,15-07-2016 20:54,15-07-2016,20,Night,NA
147,City,Cancelled,11-07-2016 05:26,11-07-2016,5,Early Morning,NA
2881,City,Cancelled,13-07-2016 05:58,13-07-2016,5,Early Morning,NA
2964,City,Cancelled,13-07-2016 06:48,13-07-2016,6,Early Morning,NA
4236,City,Cancelled,14-07-2016 05:53,14-07-2016,5,Early Morning,NA
4447,City,Cancelled,14-07-2016 08:32,14-07-2016,8,Morning,NA
4579,Airport,Cancelled,14-07-2016 10:04,14-07-2016,10,Morning,NA
5720,City,Cancelled,15-07-2016 07:37,15-07-2016,7,Early Morning,NA
5820,City,Cancelled,15-07-2016 08:50,15-07-2016,8,Morning,NA
6487,Airport,Cancelled,15-07-2016 20:23,15-07-2016,20,Night,NA
120,City,Cancelled,11-07-2016 05:04,11-07-2016,5,Early Morning,NA
1560,City,Cancelled,12-07-2016 06:06,12-07-2016,6,Early Morning,NA
4815,Airport,Cancelled,14-07-2016 17:18,14-07-2016,17,Evening,NA
166,City,Cancelled,11-07-2016 05:41,11-07-2016,5,Early Morning,NA
1655,Airport,Cancelled,12-07-2016 07:27,12-07-2016,7,Early Morning,NA
1670,City,Cancelled,12-07-2016 07:36,12-07-2016,7,Early Morning,NA
3026,City,Cancelled,13-07-2016 07:29,13-07-2016,7,Early Morning,NA
3388,City,Cancelled,13-07-2016 14:36,13-07-2016,14,Afternoon,NA
5809,City,Cancelled,15-07-2016 08:48,15-07-2016,8,Morning,NA
6080,Airport,Cancelled,15-07-2016 14:17,15-07-2016,14,Afternoon,NA
1545,Airport,Cancelled,12-07-2016 06:01,12-07-2016,6,Early Morning,NA
3032,City,Cancelled,13-07-2016 07:33,13-07-2016,7,Early Morning,NA
3156,City,Cancelled,13-07-2016 09:00,13-07-2016,9,Morning,NA
4741,City,Cancelled,14-07-2016 14:52,14-07-2016,14,Afternoon,NA
5582,City,Cancelled,15-07-2016 05:52,15-07-2016,5,Early Morning,NA
5677,City,Cancelled,15-07-2016 07:06,15-07-2016,7,Early Morning,NA
5989,Airport,Cancelled,15-07-2016 11:46,15-07-2016,11,Morning,NA
417,City,Cancelled,11-07-2016 08:42,11-07-2016,8,Morning,NA
1437,City,Cancelled,12-07-2016 04:42,12-07-2016,4,Early Morning,NA
3063,City,Cancelled,13-07-2016 07:55,13-07-2016,7,Early Morning,NA
3100,City,Cancelled,13-07-2016 08:18,13-07-2016,8,Morning,NA
3148,City,Cancelled,13-07-2016 09:02,13-07-2016,9,Morning,NA
305,City,Cancelled,11-07-2016 07:17,11-07-2016,7,Early Morning,NA
1511,City,Cancelled,12-07-2016 05:40,12-07-2016,5,Early Morning,NA
2830,City,Cancelled,13-07-2016 05:19,13-07-2016,5,Early Morning,NA
2938,City,Cancelled,13-07-2016 06:33,13-07-2016,6,Early Morning,NA
346,City,Cancelled,11-07-2016 07:54,11-07-2016,7,Early Morning,NA
1684,City,Cancelled,12-07-2016 07:50,12-07-2016,7,Early Morning,NA
3027,City,Cancelled,13-07-2016 07:26,13-07-2016,7,Early Morning,NA
3017,Airport,Cancelled,13-07-2016 07:29,13-07-2016,7,Early Morning,NA
4926,Airport,Cancelled,14-07-2016 18:20,14-07-2016,18,Evening,NA
2222,City,Cancelled,12-07-2016 18:03,12-07-2016,18,Evening,NA
2237,City,Cancelled,12-07-2016 18:19,12-07-2016,18,Evening,NA
4207,City,Cancelled,14-07-2016 05:30,14-07-2016,5,Early Morning,NA
4223,City,Cancelled,14-07-2016 05:46,14-07-2016,5,Early Morning,NA
4452,City,Cancelled,14-07-2016 08:34,14-07-2016,8,Morning,NA
5632,City,Cancelled,15-07-2016 06:35,15-07-2016,6,Early Morning,NA
5879,City,Cancelled,15-07-2016 09:27,15-07-2016,9,Morning,NA
395,City,Cancelled,11-07-2016 08:32,11-07-2016,8,Morning,NA
495,City,Cancelled,11-07-2016 09:37,11-07-2016,9,Morning,NA
1228,City,Cancelled,11-07-2016 21:37,11-07-2016,21,Night,NA
1481,City,Cancelled,12-07-2016 05:24,12-07-2016,5,Early Morning,NA
1616,City,Cancelled,12-07-2016 06:54,12-07-2016,6,Early Morning,NA
1627,City,Cancelled,12-07-2016 07:02,12-07-2016,7,Early Morning,NA
1726,City,Cancelled,12-07-2016 08:25,12-07-2016,8,Morning,NA
2789,City,Cancelled,13-07-2016 04:50,13-07-2016,4,Early Morning,NA
3552,Airport,Cancelled,13-07-2016 18:01,13-07-2016,18,Evening,NA
4130,City,Cancelled,14-07-2016 04:41,14-07-2016,4,Early Morning,NA
294,City,Cancelled,11-07-2016 07:12,11-07-2016,7,Early Morning,NA
315,City,Cancelled,11-07-2016 07:34,11-07-2016,7,Early Morning,NA
1718,City,Cancelled,12-07-2016 08:14,12-07-2016,8,Morning,NA
2122,City,Cancelled,12-07-2016 16:50,12-07-2016,16,Evening,NA
2387,City,Cancelled,12-07-2016 19:46,12-07-2016,19,Evening,NA
140,City,Cancelled,11-07-2016 05:17,11-07-2016,5,Early Morning,NA
505,City,Cancelled,11-07-2016 09:44,11-07-2016,9,Morning,NA
2950,City,Cancelled,13-07-2016 06:40,13-07-2016,6,Early Morning,NA
5800,City,Cancelled,15-07-2016 08:44,15-07-2016,8,Morning,NA
1877,City,Cancelled,12-07-2016 10:03,12-07-2016,10,Morning,NA
3437,City,Cancelled,13-07-2016 16:10,13-07-2016,16,Evening,NA
3820,Airport,Cancelled,13-07-2016 21:07,13-07-2016,21,Night,NA
5076,City,Cancelled,14-07-2016 19:38,14-07-2016,19,Evening,NA
5660,City,Cancelled,15-07-2016 07:02,15-07-2016,7,Early Morning,NA
6242,Airport,Cancelled,15-07-2016 17:55,15-07-2016,17,Evening,NA
6321,Airport,Cancelled,15-07-2016 18:37,15-07-2016,18,Evening,NA
3086,City,Cancelled,13-07-2016 08:12,13-07-2016,8,Morning,NA
4538,City,Cancelled,14-07-2016 09:38,14-07-2016,9,Morning,NA
1233,Airport,Cancelled,11-07-2016 21:38,11-07-2016,21,Night,NA
1883,City,Cancelled,12-07-2016 10:06,12-07-2016,10,Morning,NA
3233,City,Cancelled,13-07-2016 10:01,13-07-2016,10,Morning,NA
3237,City,Cancelled,13-07-2016 10:06,13-07-2016,10,Morning,NA
3577,Airport,Cancelled,13-07-2016 18:24,13-07-2016,18,Evening,NA
219,City,Cancelled,11-07-2016 06:15,11-07-2016,6,Early Morning,NA
493,City,Cancelled,11-07-2016 09:30,11-07-2016,9,Morning,NA
1575,City,Cancelled,12-07-2016 06:23,12-07-2016,6,Early Morning,NA
5631,City,Cancelled,15-07-2016 06:36,15-07-2016,6,Early Morning,NA
109,City,Cancelled,11-07-2016 05:01,11-07-2016,5,Early Morning,NA
299,City,Cancelled,11-07-2016 07:13,11-07-2016,7,Early Morning,NA
347,City,Cancelled,11-07-2016 07:51,11-07-2016,7,Early Morning,NA
538,City,Cancelled,11-07-2016 10:00,11-07-2016,10,Morning,NA
3250,City,Cancelled,13-07-2016 10:09,13-07-2016,10,Morning,NA
3983,City,Cancelled,13-07-2016 23:19,13-07-2016,23,Night,NA
2948,City,Cancelled,13-07-2016 06:39,13-07-2016,6,Early Morning,NA
2982,City,Cancelled,13-07-2016 07:04,13-07-2016,7,Early Morning,NA
3055,City,Cancelled,13-07-2016 07:48,13-07-2016,7,Early Morning,NA
3759,City,Cancelled,13-07-2016 20:34,13-07-2016,20,Night,NA
4389,City,Cancelled,14-07-2016 07:56,14-07-2016,7,Early Morning,NA
5949,City,Cancelled,15-07-2016 10:30,15-07-2016,10,Morning,NA
441,City,Cancelled,11-07-2016 09:05,11-07-2016,9,Morning,NA
1109,City,Cancelled,11-07-2016 20:23,11-07-2016,20,Night,NA
1693,Airport,Cancelled,12-07-2016 07:50,12-07-2016,7,Early Morning,NA
3198,City,Cancelled,13-07-2016 09:39,13-07-2016,9,Morning,NA
4507,City,Cancelled,14-07-2016 09:09,14-07-2016,9,Morning,NA
6058,City,Cancelled,15-07-2016 13:47,15-07-2016,13,Afternoon,NA
1630,City,Cancelled,12-07-2016 07:03,12-07-2016,7,Early Morning,NA
3451,Airport,Cancelled,13-07-2016 16:53,13-07-2016,16,Evening,NA
3839,Airport,Cancelled,13-07-2016 21:28,13-07-2016,21,Night,NA
4258,City,Cancelled,14-07-2016 06:12,14-07-2016,6,Early Morning,NA
4677,Airport,Cancelled,14-07-2016 12:45,14-07-2016,12,Afternoon,NA
5603,City,Cancelled,15-07-2016 06:08,15-07-2016,6,Early Morning,NA
186,City,Cancelled,11-07-2016 05:48,11-07-2016,5,Early Morning,NA
2094,Airport,Cancelled,12-07-2016 15:51,12-07-2016,15,Afternoon,NA
4354,City,Cancelled,14-07-2016 07:26,14-07-2016,7,Early Morning,NA
340,City,Cancelled,11-07-2016 07:51,11-07-2016,7,Early Morning,NA
5499,City,Cancelled,15-07-2016 05:07,15-07-2016,5,Early Morning,NA
151,City,Cancelled,11-07-2016 05:27,11-07-2016,5,Early Morning,NA
316,City,Cancelled,11-07-2016 07:26,11-07-2016,7,Early Morning,NA
561,City,Cancelled,11-07-2016 10:10,11-07-2016,10,Morning,NA
1582,City,Cancelled,12-07-2016 06:23,12-07-2016,6,Early Morning,NA
1871,City,Cancelled,12-07-2016 10:04,12-07-2016,10,Morning,NA
4213,City,Cancelled,14-07-2016 05:39,14-07-2016,5,Early Morning,NA
5801,City,Cancelled,15-07-2016 08:40,15-07-2016,8,Morning,NA
144,City,Cancelled,11-07-2016 05:24,11-07-2016,5,Early Morning,NA
1383,City,Cancelled,12-07-2016 01:12,12-07-2016,1,Late Night,NA
3216,City,Cancelled,13-07-2016 09:50,13-07-2016,9,Morning,NA
184,City,Cancelled,11-07-2016 05:49,11-07-2016,5,Early Morning,NA
4435,City,Cancelled,14-07-2016 08:25,14-07-2016,8,Morning,NA
5623,City,Cancelled,15-07-2016 06:27,15-07-2016,6,Early Morning,NA
2837,City,Cancelled,13-07-2016 05:19,13-07-2016,5,Early Morning,NA
5812,City,Cancelled,15-07-2016 08:44,15-07-2016,8,Morning,NA
407,City,Cancelled,11-07-2016 08:33,11-07-2016,8,Morning,NA
486,City,Cancelled,11-07-2016 09:29,11-07-2016,9,Morning,NA
4489,City,Cancelled,14-07-2016 08:53,14-07-2016,8,Morning,NA
1251,City,Cancelled,11-07-2016 21:47,11-07-2016,21,Night,NA
2875,City,Cancelled,13-07-2016 05:54,13-07-2016,5,Early Morning,NA
3104,City,Cancelled,13-07-2016 08:25,13-07-2016,8,Morning,NA
3909,City,Cancelled,13-07-2016 22:13,13-07-2016,22,Night,NA
4338,City,Cancelled,14-07-2016 07:20,14-07-2016,7,Early Morning,NA
4479,City,Cancelled,14-07-2016 08:41,14-07-2016,8,Morning,NA
3187,City,Cancelled,13-07-2016 09:31,13-07-2016,9,Morning,NA
4251,City,Cancelled,14-07-2016 05:55,14-07-2016,5,Early Morning,NA
5514,City,Cancelled,15-07-2016 05:08,15-07-2016,5,Early Morning,NA
5690,City,Cancelled,15-07-2016 07:20,15-07-2016,7,Early Morning,NA
295,Airport,Cancelled,11-07-2016 07:10,11-07-2016,7,Early Morning,NA
1487,City,Cancelled,12-07-2016 05:23,12-07-2016,5,Early Morning,NA
5515,City,Cancelled,15-07-2016 05:13,15-07-2016,5,Early Morning,NA
5535,City,Cancelled,15-07-2016 05:19,15-07-2016,5,Early Morning,NA
284,City,Cancelled,11-07-2016 07:05,11-07-2016,7,Early Morning,NA
2966,City,Cancelled,13-07-2016 06:54,13-07-2016,6,Early Morning,NA
3120,City,Cancelled,13-07-2016 08:32,13-07-2016,8,Morning,NA
4552,City,Cancelled,14-07-2016 09:40,14-07-2016,9,Morning,NA
758,City,Cancelled,11-07-2016 16:06,11-07-2016,16,Evening,NA
1641,City,Cancelled,12-07-2016 07:20,12-07-2016,7,Early Morning,NA
4158,City,Cancelled,14-07-2016 05:03,14-07-2016,5,Early Morning,NA
4164,City,Cancelled,14-07-2016 05:06,14-07-2016,5,Early Morning,NA
4448,City,Cancelled,14-07-2016 08:30,14-07-2016,8,Morning,NA
4225,City,Cancelled,14-07-2016 05:46,14-07-2016,5,Early Morning,NA
1362,City,No Cars Available,11-07-2016 00:02,11-07-2016,0,Late Night,NA
1364,City,No Cars Available,11-07-2016 00:06,11-07-2016,0,Late Night,NA
1366,City,No Cars Available,11-07-2016 00:09,11-07-2016,0,Late Night,NA
2,Airport,No Cars Available,11-07-2016 00:23,11-07-2016,0,Late Night,NA
7,Airport,No Cars Available,11-07-2016 00:30,11-07-2016,0,Late Night,NA
6,City,No Cars Available,11-07-2016 00:36,11-07-2016,0,Late Night,NA
4,City,No Cars Available,11-07-2016 00:37,11-07-2016,0,Late Night,NA
8,City,No Cars Available,11-07-2016 00:40,11-07-2016,0,Late Night,NA
12,City,No Cars Available,11-07-2016 01:08,11-07-2016,1,Late Night,NA
16,Airport,No Cars Available,11-07-2016 01:09,11-07-2016,1,Late Night,NA
14,Airport,No Cars Available,11-07-2016 01:10,11-07-2016,1,Late Night,NA
19,City,No Cars Available,11-07-2016 01:14,11-07-2016,1,Late Night,NA
15,City,No Cars Available,11-07-2016 01:15,11-07-2016,1,Late Night,NA
17,Airport,No Cars Available,11-07-2016 01:16,11-07-2016,1,Late Night,NA
20,Airport,No Cars Available,11-07-2016 01:23,11-07-2016,1,Late Night,NA
23,City,No Cars Available,11-07-2016 01:38,11-07-2016,1,Late Night,NA
22,Airport,No Cars Available,11-07-2016 01:40,11-07-2016,1,Late Night,NA
25,Airport,No Cars Available,11-07-2016 01:45,11-07-2016,1,Late Night,NA
24,Airport,No Cars Available,11-07-2016 01:48,11-07-2016,1,Late Night,NA
27,Airport,No Cars Available,11-07-2016 01:49,11-07-2016,1,Late Night,NA
26,Airport,No Cars Available,11-07-2016 01:49,11-07-2016,1,Late Night,NA
29,City,No Cars Available,11-07-2016 01:55,11-07-2016,1,Late Night,NA
28,City,No Cars Available,11-07-2016 02:02,11-07-2016,2,Late Night,NA
31,City,No Cars Available,11-07-2016 02:10,11-07-2016,2,Late Night,NA
32,Airport,No Cars Available,11-07-2016 02:15,11-07-2016,2,Late Night,NA
36,City,No Cars Available,11-07-2016 02:33,11-07-2016,2,Late Night,NA
37,Airport,No Cars Available,11-07-2016 02:34,11-07-2016,2,Late Night,NA
38,City,No Cars Available,11-07-2016 02:39,11-07-2016,2,Late Night,NA
40,Airport,No Cars Available,11-07-2016 02:42,11-07-2016,2,Late Night,NA
39,Airport,No Cars Available,11-07-2016 02:48,11-07-2016,2,Late Night,NA
42,Airport,No Cars Available,11-07-2016 02:55,11-07-2016,2,Late Night,NA
43,City,No Cars Available,11-07-2016 03:06,11-07-2016,3,Late Night,NA
44,Airport,No Cars Available,11-07-2016 03:07,11-07-2016,3,Late Night,NA
46,Airport,No Cars Available,11-07-2016 03:16,11-07-2016,3,Late Night,NA
49,Airport,No Cars Available,11-07-2016 03:29,11-07-2016,3,Late Night,NA
52,City,No Cars Available,11-07-2016 03:30,11-07-2016,3,Late Night,NA
54,City,No Cars Available,11-07-2016 03:34,11-07-2016,3,Late Night,NA
55,Airport,No Cars Available,11-07-2016 03:41,11-07-2016,3,Late Night,NA
57,City,No Cars Available,11-07-2016 03:52,11-07-2016,3,Late Night,NA
59,City,No Cars Available,11-07-2016 03:58,11-07-2016,3,Late Night,NA
56,City,No Cars Available,11-07-2016 03:58,11-07-2016,3,Late Night,NA
58,Airport,No Cars Available,11-07-2016 04:03,11-07-2016,4,Early Morning,NA
61,Airport,No Cars Available,11-07-2016 04:05,11-07-2016,4,Early Morning,NA
62,Airport,No Cars Available,11-07-2016 04:10,11-07-2016,4,Early Morning,NA
63,Airport,No Cars Available,11-07-2016 04:17,11-07-2016,4,Early Morning,NA
65,Airport,No Cars Available,11-07-2016 04:23,11-07-2016,4,Early Morning,NA
67,Airport,No Cars Available,11-07-2016 04:24,11-07-2016,4,Early Morning,NA
69,Airport,No Cars Available,11-07-2016 04:27,11-07-2016,4,Early Morning,NA
68,Airport,No Cars Available,11-07-2016 04:27,11-07-2016,4,Early Morning,NA
72,City,No Cars Available,11-07-2016 04:36,11-07-2016,4,Early Morning,NA
73,Airport,No Cars Available,11-07-2016 04:36,11-07-2016,4,Early Morning,NA
71,City,No Cars Available,11-07-2016 04:37,11-07-2016,4,Early Morning,NA
75,Airport,No Cars Available,11-07-2016 04:40,11-07-2016,4,Early Morning,NA
79,City,No Cars Available,11-07-2016 04:43,11-07-2016,4,Early Morning,NA
83,City,No Cars Available,11-07-2016 04:44,11-07-2016,4,Early Morning,NA
78,City,No Cars Available,11-07-2016 04:45,11-07-2016,4,Early Morning,NA
104,City,No Cars Available,11-07-2016 05:00,11-07-2016,5,Early Morning,NA
103,City,No Cars Available,11-07-2016 05:02,11-07-2016,5,Early Morning,NA
131,City,No Cars Available,11-07-2016 05:10,11-07-2016,5,Early Morning,NA
124,City,No Cars Available,11-07-2016 05:12,11-07-2016,5,Early Morning,NA
117,City,No Cars Available,11-07-2016 05:13,11-07-2016,5,Early Morning,NA
137,City,No Cars Available,11-07-2016 05:17,11-07-2016,5,Early Morning,NA
136,City,No Cars Available,11-07-2016 05:19,11-07-2016,5,Early Morning,NA
135,City,No Cars Available,11-07-2016 05:20,11-07-2016,5,Early Morning,NA
138,City,No Cars Available,11-07-2016 05:20,11-07-2016,5,Early Morning,NA
154,City,No Cars Available,11-07-2016 05:31,11-07-2016,5,Early Morning,NA
153,City,No Cars Available,11-07-2016 05:33,11-07-2016,5,Early Morning,NA
171,City,No Cars Available,11-07-2016 05:39,11-07-2016,5,Early Morning,NA
167,City,No Cars Available,11-07-2016 05:40,11-07-2016,5,Early Morning,NA
159,City,No Cars Available,11-07-2016 05:43,11-07-2016,5,Early Morning,NA
178,City,No Cars Available,11-07-2016 05:47,11-07-2016,5,Early Morning,NA
179,City,No Cars Available,11-07-2016 05:49,11-07-2016,5,Early Morning,NA
190,City,No Cars Available,11-07-2016 05:53,11-07-2016,5,Early Morning,NA
189,City,No Cars Available,11-07-2016 05:58,11-07-2016,5,Early Morning,NA
208,Airport,No Cars Available,11-07-2016 06:05,11-07-2016,6,Early Morning,NA
194,City,No Cars Available,11-07-2016 06:05,11-07-2016,6,Early Morning,NA
207,City,No Cars Available,11-07-2016 06:06,11-07-2016,6,Early Morning,NA
199,City,No Cars Available,11-07-2016 06:07,11-07-2016,6,Early Morning,NA
203,City,No Cars Available,11-07-2016 06:07,11-07-2016,6,Early Morning,NA
221,City,No Cars Available,11-07-2016 06:16,11-07-2016,6,Early Morning,NA
226,City,No Cars Available,11-07-2016 06:21,11-07-2016,6,Early Morning,NA
228,City,No Cars Available,11-07-2016 06:24,11-07-2016,6,Early Morning,NA
231,City,No Cars Available,11-07-2016 06:26,11-07-2016,6,Early Morning,NA
230,City,No Cars Available,11-07-2016 06:27,11-07-2016,6,Early Morning,NA
254,City,No Cars Available,11-07-2016 06:40,11-07-2016,6,Early Morning,NA
263,City,No Cars Available,11-07-2016 06:44,11-07-2016,6,Early Morning,NA
255,City,No Cars Available,11-07-2016 06:44,11-07-2016,6,Early Morning,NA
259,City,No Cars Available,11-07-2016 06:46,11-07-2016,6,Early Morning,NA
266,City,No Cars Available,11-07-2016 06:47,11-07-2016,6,Early Morning,NA
274,City,No Cars Available,11-07-2016 06:50,11-07-2016,6,Early Morning,NA
272,City,No Cars Available,11-07-2016 06:50,11-07-2016,6,Early Morning,NA
287,City,No Cars Available,11-07-2016 07:05,11-07-2016,7,Early Morning,NA
288,City,No Cars Available,11-07-2016 07:05,11-07-2016,7,Early Morning,NA
300,City,No Cars Available,11-07-2016 07:13,11-07-2016,7,Early Morning,NA
331,City,No Cars Available,11-07-2016 07:47,11-07-2016,7,Early Morning,NA
337,City,No Cars Available,11-07-2016 07:50,11-07-2016,7,Early Morning,NA
342,City,No Cars Available,11-07-2016 07:51,11-07-2016,7,Early Morning,NA
349,City,No Cars Available,11-07-2016 07:51,11-07-2016,7,Early Morning,NA
344,City,No Cars Available,11-07-2016 07:52,11-07-2016,7,Early Morning,NA
348,City,No Cars Available,11-07-2016 07:54,11-07-2016,7,Early Morning,NA
359,City,No Cars Available,11-07-2016 07:58,11-07-2016,7,Early Morning,NA
367,City,No Cars Available,11-07-2016 08:03,11-07-2016,8,Morning,NA
356,City,No Cars Available,11-07-2016 08:03,11-07-2016,8,Morning,NA
369,City,No Cars Available,11-07-2016 08:04,11-07-2016,8,Morning,NA
364,City,No Cars Available,11-07-2016 08:05,11-07-2016,8,Morning,NA
372,City,No Cars Available,11-07-2016 08:07,11-07-2016,8,Morning,NA
365,City,No Cars Available,11-07-2016 08:07,11-07-2016,8,Morning,NA
390,City,No Cars Available,11-07-2016 08:17,11-07-2016,8,Morning,NA
388,City,No Cars Available,11-07-2016 08:21,11-07-2016,8,Morning,NA
385,City,No Cars Available,11-07-2016 08:21,11-07-2016,8,Morning,NA
396,City,No Cars Available,11-07-2016 08:29,11-07-2016,8,Morning,NA
413,City,No Cars Available,11-07-2016 08:37,11-07-2016,8,Morning,NA
408,City,No Cars Available,11-07-2016 08:37,11-07-2016,8,Morning,NA
416,City,No Cars Available,11-07-2016 08:39,11-07-2016,8,Morning,NA
435,City,No Cars Available,11-07-2016 08:55,11-07-2016,8,Morning,NA
440,City,No Cars Available,11-07-2016 09:08,11-07-2016,9,Morning,NA
434,City,No Cars Available,11-07-2016 09:09,11-07-2016,9,Morning,NA
456,City,No Cars Available,11-07-2016 09:13,11-07-2016,9,Morning,NA
453,City,No Cars Available,11-07-2016 09:13,11-07-2016,9,Morning,NA
442,City,No Cars Available,11-07-2016 09:15,11-07-2016,9,Morning,NA
478,City,No Cars Available,11-07-2016 09:16,11-07-2016,9,Morning,NA
452,City,No Cars Available,11-07-2016 09:16,11-07-2016,9,Morning,NA
460,City,No Cars Available,11-07-2016 09:21,11-07-2016,9,Morning,NA
473,Airport,No Cars Available,11-07-2016 09:22,11-07-2016,9,Morning,NA
472,City,No Cars Available,11-07-2016 09:25,11-07-2016,9,Morning,NA
496,City,No Cars Available,11-07-2016 09:29,11-07-2016,9,Morning,NA
487,City,No Cars Available,11-07-2016 09:31,11-07-2016,9,Morning,NA
498,City,No Cars Available,11-07-2016 09:35,11-07-2016,9,Morning,NA
503,City,No Cars Available,11-07-2016 09:37,11-07-2016,9,Morning,NA
502,City,No Cars Available,11-07-2016 09:40,11-07-2016,9,Morning,NA
509,City,No Cars Available,11-07-2016 09:42,11-07-2016,9,Morning,NA
506,City,No Cars Available,11-07-2016 09:43,11-07-2016,9,Morning,NA
522,City,No Cars Available,11-07-2016 09:48,11-07-2016,9,Morning,NA
516,City,No Cars Available,11-07-2016 09:49,11-07-2016,9,Morning,NA
524,City,No Cars Available,11-07-2016 09:50,11-07-2016,9,Morning,NA
527,City,No Cars Available,11-07-2016 09:52,11-07-2016,9,Morning,NA
530,City,No Cars Available,11-07-2016 09:57,11-07-2016,9,Morning,NA
539,City,No Cars Available,11-07-2016 09:59,11-07-2016,9,Morning,NA
541,City,No Cars Available,11-07-2016 10:03,11-07-2016,10,Morning,NA
548,City,No Cars Available,11-07-2016 10:04,11-07-2016,10,Morning,NA
563,Airport,No Cars Available,11-07-2016 10:17,11-07-2016,10,Morning,NA
562,Airport,No Cars Available,11-07-2016 10:18,11-07-2016,10,Morning,NA
566,City,No Cars Available,11-07-2016 10:20,11-07-2016,10,Morning,NA
567,Airport,No Cars Available,11-07-2016 10:21,11-07-2016,10,Morning,NA
576,City,No Cars Available,11-07-2016 10:58,11-07-2016,10,Morning,NA
581,Airport,No Cars Available,11-07-2016 11:00,11-07-2016,11,Morning,NA
587,City,No Cars Available,11-07-2016 11:17,11-07-2016,11,Morning,NA
